Job_Title,Rating,Location,Headquarters,Founded	,ownership	,Industry,Sector,Revenue,Competitors	,Easy_Apply,Estimated_min_salary,Estimated_max_salary,Min_size,Max_size
Data Analyst,4.2,"San Diego, CA","San Diego, CA",2010,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, Non-Applicable,Unknown,False,76,122,51,200
Junior Data Analyst,5.0,"San Diego, CA","Woodridge, IL",2008,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),Unknown,False,76,122,51,200
Data Analyst,3.2,"San Diego, CA","San Diego, CA",1953,Company - Public,Financial Analytics & Research,Finance,$1 to $2 billion (USD),"PRA Group, PRA Group (Canada)",False,76,122,5001,10000
Data Analyst,3.0,"San Diego, CA","Nashville, TN",1990,Company - Public,Education Training Services,Education,$100 to $500 million (USD),"Cornerstone OnDemand, Blackboard",False,76,122,501,1000
Data Analyst,4.4,"San Diego, CA","Miami, FL",2010,Company - Private,Advertising & Marketing,Business Services, Non-Applicable,Unknown,False,76,122,1,50
Sr Data Analyst,3.4,"San Diego, CA","San Diego, CA",2000,Company - Public,Banks & Credit Unions,Finance,$500 million to $1 billion (USD),Unknown,False,76,122,1001,5000
Data Business Analyst,4.8,"San Diego, CA","La Jolla, CA",2014,Company - Private,Staffing & Outsourcing,Business Services, Non-Applicable,Unknown,False,76,122,51,200
Reporting Data Analyst,5.0,"San Diego, CA","Fenton, MI",2014,Nonprofit Organization,Unknown,Unknown, Non-Applicable,Unknown,False,76,122,1,50
Financial Data Analyst,3.2,"San Diego, CA","Millbrae, CA",2009,Company - Private,Energy,"Oil, Gas, Energy & Utilities",$25 to $50 million (USD),Unknown,False,76,122,51,200
Data Analyst,3.8,"San Diego, CA","San Diego, CA",2006,Company - Public,Health Care Products Manufacturing,Manufacturing,$50 to $100 million (USD),Unknown,False,76,122,1001,5000
Data Strategy Analyst,3.9,"San Diego, CA","San Diego, CA",1998,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion (USD),"Thermo Fisher Scientific, Roche",False,76,122,5001,10000
Accounting Data Analyst,2.8,"San Diego, CA","Ashburn, VA",2004,Company - Private,Staffing & Outsourcing,Business Services,$50 to $100 million (USD),Unknown,False,76,122,1001,5000
Data Management Analyst,3.5,"San Diego, CA","Reston, VA",1952,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),Unknown,False,76,122,1100,1500
Data Analyst,5.0,"San Diego, CA","Woodridge, IL",2008,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),Unknown,False,76,122,51,200
Data Analyst,3.5,"San Diego, CA","Hagerstown, MD",2014,Nonprofit Organization,Unknown,Unknown, Non-Applicable,Unknown,False,76,122,51,200
Data Analyst,-1.0,"National City, CA",Unknown ,2014,Unknown,Unknown,Unknown, Non-Applicable,Unknown,False,76,122,51,200
Data Analyst,3.5,"San Diego, CA","San Diego, CA",1999,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $2 billion (USD),"Medtronic, Roche",False,76,122,1001,5000
Data Analyst,3.6,"San Diego, CA","Franklin Lakes, NJ",1897,Company - Public,Health Care Products Manufacturing,Manufacturing,$10+ billion (USD),"Abbott, Siemens, Baxter",False,76,122,1100,1500
Research Data Analyst,3.3,"San Diego, CA","Boston, MA",1989,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion (USD),Biogen,False,60,124,1001,5000
Systems/Data Analyst,3.4,"San Diego, CA","Troy, MI",1946,Company - Public,Staffing & Outsourcing,Business Services,$5 to $10 billion (USD),"Adecco, ManpowerGroup, Allegis Corporation",False,60,124,5001,10000
Sr Data Analyst,4.0,"San Diego, CA","Oakland, CA",1945,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$10+ billion (USD),"HCA Healthcare, Dignity Health, Sutter Health",False,60,124,1100,1500
Sr Data Analyst,3.9,"San Diego, CA","San Diego, CA",1998,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion (USD),"Thermo Fisher Scientific, Roche",False,60,124,5001,10000
Accounting Data Analyst,4.3,"San Diego, CA","La Jolla, CA",1960,College / University,Colleges & Universities,Education, Non-Applicable,Unknown,False,60,124,1100,1500
Automotive Data Analyst,4.2,"San Diego, CA","San Diego, CA",2000,Company - Private,Computer Hardware & Software,Information Technology,$1 to $5 million (USD),Unknown,False,60,124,1,50
Sr. Data Analyst,4.6,"San Diego, CA","San Diego, CA",2013,Company - Private,Computer Hardware & Software,Information Technology, Non-Applicable,Unknown,False,60,124,51,200
Sr Data Analyst,4.4,"San Diego, CA","Mountain View, CA",1983,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),"Square, PayPal, H&R Block",False,60,124,5001,10000
Data Governance Analyst,-1.0,"San Diego, CA","Towanda, PA",2014,Unknown,Unknown,Unknown, Non-Applicable,Unknown,False,60,124,1,50
Data Analyst,3.7,"San Diego, CA","San Diego, CA",1966,Hospital,Health Care Services & Hospitals,Health Care, Non-Applicable,"Sharp HealthCare, Scripps Health",False,60,124,1100,1500
TX Healthcare Data/Reporting Analyst,2.3,"San Diego, CA","San Diego, CA",2014,Company - Private,Unknown,Unknown,$10 to $25 million (USD),Unknown,False,60,124,1,50
Sr Data Business Analyst,4.4,"San Diego, CA","Mountain View, CA",1983,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),"Square, PayPal, H&R Block",False,60,124,5001,10000
TX Healthcare Data/Reporting Analyst,3.3,"San Diego, CA","Saint Louis, MO",1984,Company - Public,Insurance Carriers,Insurance,$10+ billion (USD),Unknown,False,60,124,1100,1500
Data Analyst,4.1,"San Diego, CA","Boulder, CO",1985,Subsidiary or Business Segment,Computer Hardware & Software,Information Technology, Non-Applicable,Unknown,False,60,124,201,500
Automotive Data Analyst,4.2,"San Diego, CA","San Diego, CA",2000,Company - Private,Computer Hardware & Software,Information Technology,$1 to $5 million (USD),Unknown,False,60,124,1,50
Junior Data Analyst,3.5,"San Diego, CA","Hagerstown, MD",2014,Nonprofit Organization,Unknown,Unknown, Non-Applicable,Unknown,False,60,124,51,200
Data Analyst,4.3,"San Diego, CA","La Jolla, CA",1960,College / University,Colleges & Universities,Education, Non-Applicable,Unknown,False,60,124,1100,1500
Junior Data Analyst,5.0,"San Diego, CA","Woodridge, IL",2008,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),Unknown,False,60,124,51,200
Systems/Data Analyst,3.2,"San Diego, CA","Germantown, MD",2014,Company - Public,Unknown,Unknown, Non-Applicable,Unknown,False,60,124,1100,1500
Data Business Analyst,3.5,"San Diego, CA","New York, NY",2010,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,$10 to $25 million (USD),Unknown,False,60,124,51,200
Data Analyst,3.3,"San Diego, CA","Chantilly, VA",2018,Company - Public,Aerospace & Defense,Aerospace & Defense, Non-Applicable,Unknown,False,60,124,1100,1500
Molecular Researcher and Data Analyst,4.3,"San Diego, CA","La Jolla, CA",1960,College / University,Colleges & Universities,Education, Non-Applicable,Unknown,False,60,124,1100,1500
HR Data Analyst/Scientist,2.5,"San Diego, CA","San Diego, CA",1989,Company - Private,Wholesale,Business Services,$10 to $25 million (USD),Unknown,False,60,124,1001,5000
Information Security Data Analyst,-1.0,"San Diego, CA","San Diego, CA",2014,Company - Public,Unknown,Unknown, Non-Applicable,Unknown,False,60,124,51,200
IT Data Analyst,3.3,"El Cajon, CA","El Cajon, CA",1983,Company - Private,Gambling,"Arts, Entertainment & Recreation",$100 to $500 million (USD),"Viejas Casino, Barona Casino, Pechanga Resort & Casino",False,60,124,1001,5000
Accounting Data Analyst,4.1,"San Diego, CA","Long Beach, CA",1962,College / University,Colleges & Universities,Education,$2 to $5 billion (USD),Unknown,False,60,124,1100,1500
Systems/Data Analyst,3.7,"San Diego, CA","Edison, NJ",1990,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),Unknown,False,60,124,501,1000
Molecular Researcher and Data Analyst,3.7,"San Diego, CA","San Diego, CA",1966,Hospital,Health Care Services & Hospitals,Health Care, Non-Applicable,"Sharp HealthCare, Scripps Health",False,60,124,1100,1500
Data Analyst,4.2,"San Diego, CA","Maryland Heights, MO",1990,Company - Private,Computer Hardware & Software,Information Technology,$10+ billion (USD),"Forsythe Technology, ePlus",False,60,124,5001,10000
Data Governance Analyst,4.9,"San Diego, CA","Aliso Viejo, CA",2002,Company - Private,Staffing & Outsourcing,Business Services,$10 to $25 million (USD),Unknown,False,60,124,51,200
Data Management Analyst,3.5,"San Diego, CA","Fairfax, VA",1996,Subsidiary or Business Segment,IT Services,Information Technology,$10+ billion (USD),"SAIC, Leidos, Northrop Grumman",False,60,124,1100,1500
Accounting Data Analyst,4.3,"San Diego, CA","La Jolla, CA",1960,College / University,Colleges & Universities,Education, Non-Applicable,Unknown,False,34,61,1100,1500
Systems/Data Analyst,3.4,"San Diego, CA",Unknown ,2014,Company - Private,Staffing & Outsourcing,Business Services, Non-Applicable,Unknown,False,34,61,501,1000
Sr Data Analyst,3.5,"San Diego, CA","San Diego, CA",1986,Company - Private,Lending,Finance, Non-Applicable,Unknown,True,34,61,501,1000
Data Business Analyst,3.3,"San Diego, CA","Chantilly, VA",2018,Company - Public,Aerospace & Defense,Aerospace & Defense, Non-Applicable,Unknown,False,34,61,1100,1500
Sr Data Analyst,3.7,"San Diego, CA","Stafford, VA",2004,Company - Private,IT Services,Information Technology,$10 to $25 million (USD),Unknown,False,34,61,51,200
Data Analyst,4.1,"Plano, TX","Tempe, AZ",1988,Company - Public,Enterprise Software & Network Solutions,Information Technology,$5 to $10 billion (USD),"CDW, PCM, SHI International",False,26,47,5001,10000
Data Analyst,4.1,"Plano, TX","Tempe, AZ",1988,Company - Public,Enterprise Software & Network Solutions,Information Technology,$5 to $10 billion (USD),"CDW, PCM, SHI International",False,24,48,5001,10000
Data Collection Analyst,4.3,"Allen, TX","Ottawa, Canada",1976,Subsidiary or Business Segment,Computer Hardware & Software,Information Technology,$500 million to $1 billion (USD),Tyler Technologies,False,24,48,5001,10000
Data Analyst,3.3,"Arlington, TX","London, United Kingdom",1994,Company - Private,Grocery Stores & Supermarkets,Retail,$10+ billion (USD),"ALDI, Tesco, Carrefour",False,24,48,1100,1500
Data Analyst,3.1,"Dallas, TX","Easton, MD",1973,Nonprofit Organization,Consulting,Business Services,$50 to $100 million (USD),Unknown,False,24,48,501,1000
Junior Data Analyst,4.9,"Dallas, TX","Dallas, TX",2015,Company - Private,Enterprise Software & Network Solutions,Information Technology, Non-Applicable,Unknown,False,24,48,51,200
Data Analyst,3.3,"Dallas, TX","Chicago, IL",1999,Company - Private,Staffing & Outsourcing,Business Services, Non-Applicable,Unknown,False,24,48,501,1000
SQL Data Analyst,3.9,"Dallas, TX","New York, NY",2000,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),"Robert Half, Insight Global",False,24,48,51,200
Data Science Analyst,4.0,"Dallas, TX","New York, NY",1869,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD),"J.P. Morgan, Merrill Lynch, Morgan Stanley",False,24,48,1100,1500
Fund Data Analyst,5.0,"Richardson, TX","Richardson, TX",2014,Company - Private,Audiovisual,"Arts, Entertainment & Recreation", Non-Applicable,Unknown,False,24,48,1,50
Analyst-Data Integrity,3.7,"Dallas, TX","Dallas, TX",1957,Company - Private,Advertising & Marketing,Business Services,$100 to $500 million (USD),Unknown,False,24,48,501,1000
HR Data Analyst/Scientist,3.7,"Dallas, TX","New York, NY",1914,Company - Private,Financial Analytics & Research,Finance,$10+ billion (USD),Unknown,False,24,48,1001,5000
Data Analyst,3.8,"Dallas, TX","Plano, TX",2014,Contract,Unknown,Unknown, Non-Applicable,Unknown,False,24,48,1,50
Data Analyst,4.4,"Dallas, TX","Richardson, TX",1995,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),Unknown,False,24,48,1001,5000
Data Analyst,3.1,"Dallas, TX","Dallas, TX",2014,Government,Municipal Governments,Government,$50 to $100 million (USD),Unknown,False,24,48,201,500
Data Science Analyst,4.0,"Dallas, TX","New York, NY",1869,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD),"J.P. Morgan, Merrill Lynch, Morgan Stanley",False,24,48,1100,1500
IT Data Analyst,3.4,"Irving, TX","Bezons, France",1919,Company - Public,IT Services,Information Technology,$10+ billion (USD),"Accenture, Capgemini",False,24,48,1100,1500
Data Analyst,-1.0,"Irving, TX","Irving, TX",2014,Company - Public,IT Services,Information Technology,Less than $1 million (USD),Unknown,False,24,48,1,50
Data Analyst,3.3,"Arlington, TX","London, United Kingdom",1994,Company - Private,Grocery Stores & Supermarkets,Retail,$10+ billion (USD),"ALDI, Tesco, Carrefour",False,24,48,1100,1500
Data Analyst,4.1,"Dallas, TX","Nokia, Finland",1865,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD),"Ericsson-Worldwide, Huawei Technologies, Microsoft",False,24,48,1100,1500
Data Analyst,3.5,"Richardson, TX","Wayne, PA",1970,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),"Adecco, Kforce",False,24,48,1001,5000
Data Analyst,3.3,"Dallas, TX","Hastings, MN",2014,Company - Private,Unknown,Unknown,Less than $1 million (USD),Unknown,False,24,48,1,50
Data Analyst,3.4,"Dallas, TX","Rockville, MD",1999,Company - Private,Video Games,Media, Non-Applicable,Unknown,False,24,48,201,500
Data Analyst,2.8,"Dallas, TX","Norwalk, CT",1998,Company - Private,Advertising & Marketing,Business Services,$100 to $500 million (USD),Unknown,False,24,48,1001,5000
Data Analyst,2.9,"Irving, TX","Dallas, TX",1998,Company - Public,Banks & Credit Unions,Finance,$1 to $2 billion (USD),Unknown,False,24,48,1001,5000
Data Analyst,4.0,"Dallas, TX","Dallas, TX",1921,Nonprofit Organization,Health Care Services & Hospitals,Health Care, Non-Applicable,Unknown,False,24,48,1001,5000
Junior Data Analyst,5.0,"Dallas, TX","Woodridge, IL",2008,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),Unknown,False,24,48,51,200
Data Analyst,2.9,"Plano, TX","Frisco, TX",2014,Nonprofit Organization,Unknown,Unknown, Non-Applicable,Unknown,False,24,48,201,500
Data Analyst,3.8,"Dallas, TX","Paris, France",1967,Company - Public,Enterprise Software & Network Solutions,Information Technology,$10+ billion (USD),"Accenture, CGI, Sopra Steria",False,24,48,1100,1500
Data Business Analyst,3.8,"Dallas, TX","Red Bank, NJ",2005,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),"Kforce, Mitchell Martin, Insight Global",False,30,54,1001,5000
Analyst-Data Integrity,3.3,"Dallas, TX","Dallas, TX",1867,School / School District,Preschool & Child Care,Education,$1 to $2 billion (USD),Unknown,False,30,54,1100,1500
Data Analyst,-1.0,"Irving, TX",Unknown ,2014,Unknown,Unknown,Unknown, Non-Applicable,Unknown,False,30,54,51,200
Data Quality Analyst,3.6,"Dallas, TX","Dallas, TX",2017,Company - Private,Health Care Services & Hospitals,Health Care, Non-Applicable,Unknown,True,30,54,501,1000
Data Analyst,4.1,"Dallas, TX","Tampa, FL",1966,Company - Public,Staffing & Outsourcing,Business Services,$1 to $2 billion (USD),Unknown,False,30,54,1100,1500
Data Analyst,4.6,"Dallas, TX","Dallas, TX",1999,Company - Private,Investment Banking & Asset Management,Finance,$5 to $10 million (USD),Unknown,False,30,54,1,50
Analyst-Data Integrity,3.3,"Dallas, TX","Dallas, TX",1867,School / School District,Preschool & Child Care,Education,$1 to $2 billion (USD),Unknown,False,30,54,1100,1500
Data Analyst,3.4,"Irving, TX","Santa Ana, CA",1889,Company - Public,Insurance Carriers,Insurance,$5 to $10 billion (USD),Unknown,False,30,54,1100,1500
Client Data Analyst,3.6,"Dallas, TX","Dallas, TX",2017,Company - Private,Health Care Services & Hospitals,Health Care, Non-Applicable,Unknown,True,30,54,501,1000
HR Data Analyst/Scientist,4.1,"Dallas, TX","Washington, DC",1913,Government,Federal Agencies,Government, Non-Applicable,"FDIC, Office of the Comptroller of the Currency, SEC",False,30,54,1001,5000
Data Analyst,-1.0,"Dallas, TX",Unknown ,2014,Unknown,Unknown,Unknown, Non-Applicable,Unknown,False,30,54,51,200
TX Healthcare Data/Reporting Analyst,3.8,"Dallas, TX","Yakima, WA",2010,Company - Private,Health Care Services & Hospitals,Health Care,$10 to $25 million (USD),Unknown,False,30,54,51,200
IT Data Analyst,-1.0,"Irving, TX",Unknown ,2014,Unknown,Unknown,Unknown, Non-Applicable,Unknown,False,30,54,51,200
Data Analyst,3.6,"Grapevine, TX","Grapevine, TX",1971,Subsidiary or Business Segment,Industrial Manufacturing,Manufacturing,$2 to $5 billion (USD),Unknown,False,30,54,1001,5000
Data Analyst,2.9,"Dallas, TX","Dallas, TX",1933,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$5 to $10 billion (USD),"GATX, BNSF Railway",False,30,54,1100,1500
Data Analyst,3.7,"Plano, TX","Atlanta, GA",2014,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services, Non-Applicable,Unknown,False,30,54,1001,5000
Systems/Data Analyst,3.5,"Irving, TX","Mumbai, India",1997,Company - Public,IT Services,Information Technology, Non-Applicable,"Infosys, Accenture, Capgemini",False,30,54,1100,1500
HR Data Analyst/Scientist,3.6,"Dallas, TX","Richmond, VA",1914,Nonprofit Organization,Banks & Credit Unions,Finance,$5 to $10 billion (USD),Unknown,False,30,54,1001,5000
